referencia,nombre,familia,unidad,precio_tarifa,iva,atributos
0010023117,Acumulador 150 l 1 serpentín - 1 captador - cubierta inclinada,otros,ud,3040.00,21,{}
0010023120,Acumulador 250 l 1 serpentín - 1 captador - cubierta plana,otros,ud,3660.00,21,{}
0010023121,Acumulador 250 l 1 serpentín - 2 captadores - cubierta plana,otros,ud,4925.00,21,{}
0010023124,Acumulador 250 l 1 serpentín - 1 captador - cubierta inclinada,otros,ud,3215.00,21,{}
0010023125,Acumulador 250 l 1 serpentín - 2 captadores - cubierta inclinada,otros,ud,4235.00,21,{}
0010023130,Acumulador 250 l 2 serpentines - 1 captador - cubierta plana,otros,ud,3905.00,21,{}
0010023131,Acumulador 250 l 2 serpentines - 2 captadores - cubierta plana,otros,ud,5170.00,21,{}
0010023134,Acumulador 250 l 2 serpentines- 1 captador - cubierta inclinada,otros,ud,3460.00,21,{}
0010023135,Acumulador 250 l 2 serpentines- 2 captadores - cubierta inclinada,otros,ud,4480.00,21,{}
0010023140,Acumulador 350 l 1 serpentín - 2 captadores - cubierta plana,otros,ud,5690.00,21,{}
0010023141,Acumulador 350 l 1 serpentín - 3 captadores - cubierta plana,otros,ud,6955.00,21,{}
0010023142,Acumulador 350 l 1 serpentín - 2 captadores - cubierta inclinada,otros,ud,5000.00,21,{}
0010023143,Acumulador 350 l 1 serpentín - 3 captadores - cubierta inclinada,otros,ud,6020.00,21,{}
0020204488,"Resistencia eléctrica de apoyo - 2,5 kW",otros,ud,660.00,21,{}
0020204490,Bomba adicional para 12 m - Drenaje automático,accesorio,ud,310.00,21,{}
0020136746,"Tubería flexible con aislamiento 10 m/Drenaje automático (Diámetro ext. 10 mm/int. 8,5 mm)",otros,ud,310.00,21,{}
0020136747,"Tubería flexible con aislamiento 20 m/Drenaje automático (Diámetro ext. 10 mm/int. 8,5 mm)",otros,ud,630.00,21,{}
0020020412,Tubería flexible con aislamiento 15 m/Presurizado (DN 16),otros,ud,570.00,21,{}
0020020440,Líquido solar 10 litros - protección hasta -28 °C,otros,ud,65.00,21,{}
0020020406,Líquido solar 20 litros - protección hasta -28 °C,otros,ud,135.00,21,{}
0010038515,Captador solar SRV 2.3/2,otros,ud,970.00,21,{}
0020153537,1 HASTA FIN DE EXISTENCIAS 0020107464 360 1,otros,ud,495.00,21,{}
0020153538,2 HASTA FIN DE EXISTENCIAS 0020107465 590 2,otros,ud,770.00,21,{}
0020153539,3 HASTA FIN DE EXISTENCIAS 0020107466 820 3,otros,ud,1045.00,21,{}
0020153540,4 HASTA FIN DE EXISTENCIAS 0020107467 1.050 4,otros,ud,1320.00,21,{}
0020153541,5 HASTA FIN DE EXISTENCIAS 0020107468 1.280 5,otros,ud,1595.00,21,{}
0020153542,6 HASTA FIN DE EXISTENCIAS 0020107469 1.510 6,otros,ud,1870.00,21,{}
0020153463,1 HASTA FIN DE EXISTENCIAS 0020107451 425 1,otros,ud,550.00,21,{}
0020153464,2 HASTA FIN DE EXISTENCIAS 0020107452 680 2,otros,ud,845.00,21,{}
0020153465,3 HASTA FIN DE EXISTENCIAS 0020107453 935 3,otros,ud,1140.00,21,{}
0020153466,4 HASTA FIN DE EXISTENCIAS 0020107454 1.190 4,otros,ud,1435.00,21,{}
0020153467,5 HASTA FIN DE EXISTENCIAS 0020107455 1.445 5,otros,ud,1730.00,21,{}
0020153468,6 HASTA FIN DE EXISTENCIAS 0020107456 1.700 6,otros,ud,2025.00,21,{}
0020153501,1 HASTA FIN DE EXISTENCIAS 0020153487 240 1,otros,ud,240.00,21,{}
0020153502,2 HASTA FIN DE EXISTENCIAS 0020153488 430 2,otros,ud,430.00,21,{}
0020153503,3 HASTA FIN DE EXISTENCIAS 0020153489 620 3,otros,ud,620.00,21,{}
0020153504,4 HASTA FIN DE EXISTENCIAS 0020153490 810 4,otros,ud,810.00,21,{}
0020153505,5 HASTA FIN DE EXISTENCIAS 0020153491 1.000 5,otros,ud,1000.00,21,{}
0020153506,6 HASTA FIN DE EXISTENCIAS 0020153492 1.190 6,otros,ud,1190.00,21,{}
0020193191,GHS 70 para instalaciones hasta 70m2 de captador,otros,ud,675.00,21,{}
0020193249,Limitador de temperatura 99 °C / Seguridad,otros,ud,55.00,21,{}
0020254560,Limitador presión de ACS,otros,ud,40.00,21,{}
0020146973,Set hidráulico cubierta inclinada/plana/integrado,otros,ud,105.00,21,{}
0020059889,Set hidráulico captadores cubierta plana/integrado,otros,ud,50.00,21,{}
0020055217,Set hidráulico captadores cubierta inclinada,otros,ud,55.00,21,{}
0020099724,Set hidráulico cubierta plana LC,otros,ud,70.00,21,{}
0020099725,Set hidráulico captadores cubierta plana LC,otros,ud,55.00,21,{}
0020203649,Heliocontrol,otros,ud,355.00,21,{}
0020020394,Purgador solar automático,accesorio,ud,85.00,21,{}
0010004060,BDLE 740,otros,ud,3935.00,21,{}
0010004061,BDLE 1000,otros,ud,5195.00,21,{}
0010004062,BDLE 1500,otros,ud,7610.00,21,{}
0010004063,BDLE 2000,otros,ud,8120.00,21,{}
0010004064,BDLE 2500,otros,ud,9435.00,21,{}
0010004065,BDLE 3000,otros,ud,10620.00,21,{}
8000041769,BDLE 3000 S,otros,ud,11990.00,21,{}
0010004066,BDLE 3500,otros,ud,11670.00,21,{}
0010004067,BDLE 4000,otros,ud,12510.00,21,{}
0010004068,BDLE 5000,otros,ud,13955.00,21,{}
0010004070,BDLE S/740,otros,ud,4935.00,21,{}
0010004071,BDLE S/1000,otros,ud,6320.00,21,{}
0010013548,BDLE S/1500/B,otros,ud,9640.00,21,{}
0010004082,BDLE S/1500,otros,ud,11790.00,21,{}
0010004083,BDLE S/2000,otros,ud,12090.00,21,{}
0010004084,BDLE S/2500,otros,ud,15595.00,21,{}
0010004085,BDLE S/3000,otros,ud,16460.00,21,{}
8000041941,BDLE SS/1500,otros,ud,12860.00,21,{}
8000041942,BDLE SS/2000,otros,ud,13120.00,21,{}
8000041948,BDLE SS/2500,otros,ud,16990.00,21,{}
8000041949,BDLE SS/3000,otros,ud,18440.00,21,{}
8000041950,BDLE SS/3500,otros,ud,19910.00,21,{}
8000041961,BDLE SS/4000,otros,ud,21050.00,21,{}
8000041959,BDLE SS/5000,otros,ud,24450.00,21,{}
8000041793,BDLE SW/740,otros,ud,5965.00,21,{}
8000041863,BDLE SW/800,otros,ud,6585.00,21,{}
8000041860,BDLE SW/1000,otros,ud,7345.00,21,{}
8000041871,BDLE SW/2000,otros,ud,16475.00,21,{}
8000041872,BDLE SW/3500,otros,ud,23305.00,21,{}
8000041873,BDLE SW/5000,otros,ud,28005.00,21,{}
8000042575,BDIE SW/800,otros,ud,12810.00,21,{}
8000042576,BDIE SW/1000,otros,ud,14940.00,21,{}
8000042577,BDIE SS/1500,otros,ud,18425.00,21,{}
8000042578,BDIE SS/2000,otros,ud,19990.00,21,{}
8000042566,BDIE SS/2500,otros,ud,26290.00,21,{}
8000042567,BDIE SS/3000,otros,ud,28325.00,21,{}
8000042579,BDIE SS/3500,otros,ud,29165.00,21,{}
8000042580,BDIE SS/4000,otros,ud,32800.00,21,{}
8000042581,BDIE SS/5000,otros,ud,35030.00,21,{}
0010004089,BDLN 600,otros,ud,2495.00,21,{}
0010004090,BDLN 800,otros,ud,3315.00,21,{}
0010004091,BDLN 1000,otros,ud,3870.00,21,{}
0010004092,BDLN 1500,otros,ud,4710.00,21,{}
0010004093,BDLN 2000,otros,ud,5305.00,21,{}
0010004094,BDLN 2500,otros,ud,6645.00,21,{}
0010004095,BDLN 3000,otros,ud,7245.00,21,{}
0010004096,BDLN 3500,otros,ud,7345.00,21,{}
0010004097,BDLN 4000,otros,ud,8795.00,21,{}
0010004098,BDLN 5000,otros,ud,10870.00,21,{}
0010009026,BDLNS 600,otros,ud,2615.00,21,{}
0010009027,BDLNS 800,otros,ud,4135.00,21,{}
0010009028,BDLNS 1000,otros,ud,4490.00,21,{}
0010009029,BDLNS 1500,otros,ud,5795.00,21,{}
0010009030,BDLNS 2000,otros,ud,6390.00,21,{}
0010009031,BDLNS 2500,otros,ud,8180.00,21,{}
8000042763,BDIN 800,otros,ud,4765.00,21,{}
8000043035,BDIN 1000,otros,ud,5460.00,21,{}
8000043036,BDIN 1500,otros,ud,9815.00,21,{}
8000043050,BDIN 2000,otros,ud,10980.00,21,{}
8000043051,BDIN 2500,otros,ud,15000.00,21,{}
8000043052,BDIN 3000,otros,ud,16850.00,21,{}
8000043053,BDIN 3500,otros,ud,17440.00,21,{}
8000043054,BDIN 4000,otros,ud,20570.00,21,{}
8000043037,BDIN 5000,otros,ud,21875.00,21,{}
8000044058,"Res. 2,5kW dep. vitr. a rosca 1-1/2"" compatible BDLE 740/1000; BDLES 740/1000; BDLES 1500/B; BDLE SW/740/800/1000",otros,ud,485.00,21,{}
8000044060,"Res. 5,0kW de dep. vitr. a rosca 1-1/2"" compatible con modelos BDLE 740/1000; BDLES 740/1000; BDLES 1500/B",otros,ud,730.00,21,{}
8000044061,"Res. 2,5kW de dep. vitr. bridada compatible con modelos BDLE 740; BDLES 740; BDLE SW/740",otros,ud,640.00,21,{}
8000044062,"Res. 5,0kW de dep. vitr. bridada compatible con modelos BDLE 740; BDLES 740; BDLE SW/740",otros,ud,880.00,21,{}
8000044049,"Res. 7,5kW de dep. vitr. bridada compatible con modelos BDLE 740; BDLES 740; BDLE SW/740",otros,ud,1040.00,21,{}
8000044064,Res. 10kW de dep. vitr. bridada compatible con modelos BDLE 740,otros,ud,1170.00,21,{}
8000044050,"Res. 6kW de dep. vitr a rosca 2"" compatible BDLE 1500..5000; BDLES 1500..5000; BDLE SS/1500..5000; BDIE SS/1500..5000",otros,ud,675.00,21,{}
8000044071,"Res. 9kW de dep. vitr a rosca 2"" compatible BDLE 1500..5000; BDLES 1500..5000; BDLE SS/1500..5000; BDIE SS/1500..5000",otros,ud,775.00,21,{}
8000044072,"Res. 12kW de dep. vitr a rosca 2"" compatible BDLE 2500..5000; BDLES 2500..5000; BDLE SS/2500..5000; BDIE SS/2500..5000",otros,ud,935.00,21,{}
8000044073,"Res. 12kW de dep. vitr a rosca 3"" compatible BDLE SW/2000/3500/5000 siempre con kit resistencia 12kW doble vuelta (2""-3"")",accesorio,ud,885.00,21,{}
8000044074,"Kit dieléctrico para resistencia compatible BDLE SW/2000/3500/5000 siempre con kit resistencia 12kW doble vuelta 3""",accesorio,ud,275.00,21,{}
8000044076,"Panel control res. ACS vitr. hasta 1000l compatible con modelos BDLE 740...1000, BDLES 740…1000 y BDLE SW/740.1000",otros,ud,285.00,21,{}
8000044077,Protección catódica permanente compatible con modelos BDIE SS/1500,otros,ud,1365.00,21,{}
8000044078,Protección catódica permanente compatible con modelos BDIE SS/2000...2500,otros,ud,2050.00,21,{}
8000044079,Protección catódica permanente compatible con modelos BDIE SS/3000…4000,otros,ud,2735.00,21,{}
8000044080,Protección catódica permanente compatible con modelos BDIE SS/5000,otros,ud,3415.00,21,{}
0020302699,Forro 1500 SB1 compatible con modelo BDLES 1500/B,otros,ud,725.00,21,{}
0020065485,Forro 1500 compatible con modelos BDLN/BDLN-S/BDLE/BDLE-S/ 1500,otros,ud,655.00,21,{}
0020065486,Forro 2000 compatible con modelos BDLN/BDLN-S/BDLE/BDLE-S/ 2000,otros,ud,710.00,21,{}
0020070660,Forro 2500 compatible con modelos BDLN/BDLN-S/BDLE/BDLE-S/ 2500,otros,ud,805.00,21,{}
0020036482,Forro 3000 compatible con modelos BDLN/BDLN-S/BDLE/BDLE-S/ 3000,otros,ud,880.00,21,{}
8000044003,Forro 3000-19 compatible con modelo BDLE/3000,otros,ud,1120.00,21,{}
0020065488,Forro 3500 compatible con modelos BDLN/BDLN-S/BDLE/BDLE-S/ 3500,otros,ud,955.00,21,{}
0020065489,Forro 4000 compatible con modelos BDLN/BDLN-S/BDLE/BDLE-S/ 4000,otros,ud,1070.00,21,{}
8000044004,Forro 5000 compatible con modelos BDLN/BDLN-S/BDLE/BDLE-S/ 5000,otros,ud,1275.00,21,{}
0020302700,Forro Intemp. 1500 SB1 compatible con modelo BDLES 1500/B,otros,ud,810.00,21,{}
0020045145,Forro Intemp. 1500 compatible con modelos BDLN/BDLN-S/BDLE/BDLE-S/ 1500,otros,ud,810.00,21,{}
0020045146,Forro Intemp. 2000 compatible con modelos BDLN/BDLN-S/BDLE/BDLE-S/ 2000,otros,ud,850.00,21,{}
0020045147,Forro Intemp. 2500 compatible con modelos BDLN/BDLN-S/BDLE/BDLE-S/ 2500,otros,ud,920.00,21,{}
0020045148,Forro Intemp. 3000 compatible con modelos BDLN/BDLN-S/BDLE/BDLE-S/ 3000,otros,ud,970.00,21,{}
0020045149,Forro Intemp. 3500 compatible con modelos BDLN/BDLN-S/BDLE/BDLE-S/ 3500,otros,ud,1025.00,21,{}
0020045150,Forro Intemp. 4000 compatible con modelos BDLN/BDLN-S/BDLE/BDLE-S/ 4000,otros,ud,1190.00,21,{}
8000043992,Forro Intemp. 5000 compatible con modelos BDLN/BDLN-S/BDLE/BDLE-S/ 5000,otros,ud,1380.00,21,{}
8000043993,Forro Aluminio Intemp. 1500 SB1 compatible con modelo BDLES 1500/B,otros,ud,5090.00,21,{}
8000043994,Forro Aluminio Intemp. 1500 compatible con modelos BDLN/BDLN-S/BDLE/BDLE-S/ 1500,otros,ud,4390.00,21,{}
8000043995,Forro Aluminio Intemp. 2000 compatible con modelos BDLN/BDLN-S/BDLE/BDLE-S/ 2000,otros,ud,4975.00,21,{}
8000043996,Forro Aluminio Intemp. 2500 compatible con modelos BDLN/BDLN-S/BDLE/BDLE-S/ 2500,otros,ud,5495.00,21,{}
8000043999,Forro Aluminio Intemp. 3000 compatible con modelos BDLN/BDLN-S/BDLE/BDLE-S/ 3000,otros,ud,6235.00,21,{}
8000044000,Forro Aluminio Intemp. 3500 compatible con modelos BDLN/BDLN-S/BDLE/BDLE-S/ 3500,otros,ud,6710.00,21,{}
8000044011,Forro Aluminio Intemp. 4000 compatible con modelos BDLN/BDLN-S/BDLE/BDLE-S/ 4000,otros,ud,7185.00,21,{}
8000044013,Forro Aluminio Intemp. 5000 compatible con modelos BDLN/BDLN-S/BDLE/BDLE-S/ 5000,otros,ud,8045.00,21,{}
8000025906,VivAir Lite SDHB1-025NW,otros,ud,1120.00,21,{}
8000025907,VivAir Lite SDHB1-035NW,otros,ud,1165.00,21,{}
8000025941,VivAir Lite SDHB1-050NW,otros,ud,1770.00,21,{}
8000025942,VivAir Lite SDHB1-065NW,otros,ud,2165.00,21,{}
0010045803,Filtro purificador de catequina para equipos murales (necesarios 2 uds por equipo),accesorio,ud,32.00,21,{}
8000039346,VivAir Lite Multi SDHB1-050W205,otros,ud,2820.00,21,{}
8000039347,VivAir Lite Multi SDHB1-055W205,otros,ud,2835.00,21,{}
8000039348,VivAir Lite Multi SDHB1-060W205,otros,ud,2845.00,21,{}
8000039349,VivAir Lite Multi SDHB1-070W205,otros,ud,2870.00,21,{}
8000036623,VivAir Max SDHP1-025 NW,otros,ud,1760.00,21,{}
8000036624,VivAir Max SDHP1-035 NW,otros,ud,1825.00,21,{}
8000036625,VivAir Max SDHP1-050 NW,otros,ud,2505.00,21,{}
8000036626,VivAir Max SDHP1-065 NW,otros,ud,2930.00,21,{}
8000039379,VivAir Max Multi SDHP1-050W205,otros,ud,3330.00,21,{}
8000039380,VivAir Max Multi SDHP1-055W205,otros,ud,3340.00,21,{}
8000039391,VivAir Max Multi SDHP1-060W205,otros,ud,3360.00,21,{}
8000039392,VivAir Max Multi SDHP1-070W205,otros,ud,3390.00,21,{}
8000010692,VivAir Lite SDHB1-020SNWI,otros,ud,435.00,21,{}
8000010704,VivAir Lite SDHB1-025SNWI,otros,ud,445.00,21,{}
8000010709,VivAir Lite SDHB1-035SNWI,otros,ud,470.00,21,{}
8000010694,VivAir Lite SDHB1-050SNWI,otros,ud,705.00,21,{}
8000010701,VivAir Lite SDHB1-065SNWI,otros,ud,865.00,21,{}
8000015121,VivAir Max SDHP1-020SNWI,otros,ud,680.00,21,{}
8000010680,VivAir Max SDHP1-025SNWI,otros,ud,700.00,21,{}
8000010689,VivAir Max SDHP1-035SNWI,otros,ud,730.00,21,{}
8000010688,VivAir Max SDHP1-050SNWI,otros,ud,1000.00,21,{}
8000010691,VivAir Max SDHP1-065SNWI,otros,ud,1170.00,21,{}
8000010729,VivAir Multi SDH1-035MNDI,otros,ud,950.00,21,{}
8000010714,VivAir Multi SDH1-050MNA2O,otros,ud,1930.00,21,{}
8000010721,VivAir Multi SDH1-070MNA3O,otros,ud,2540.00,21,{}
8000010700,VivAir Multi SDH1-080MNA4O,otros,ud,2640.00,21,{}
8000010725,VivAir Multi SDH1-120MNA5O,otros,ud,5015.00,21,{}
8000036436,VivAir Lite SDHSB1-050NDi,otros,ud,2855.00,21,{}
8000036437,VivAir Lite SDHSB1-070NDi,otros,ud,3365.00,21,{}
8000036427,VivAir Lite SDHSB1-085NDi,otros,ud,4055.00,21,{}
8000036428,VivAir Lite SDHSB1-100NDi,otros,ud,4805.00,21,{}
8000036429,VivAir Lite SDHSB1-140NDi,otros,ud,5675.00,21,{}
8000029897,Contacto on-off SDCA 100/1 S4,otros,ud,70.00,21,{}
8000029902,MODBUS Control SDCA 100/1 R,otros,ud,60.00,21,{}
8000040520,Conducto VivAir Lite 050 + Magna Aqua 150,otros,ud,5790.00,21,{}
8000040542,Conducto VivAir Lite 050 + Magna Aqua 200,otros,ud,6360.00,21,{}
8000040544,Conducto VivAir Lite 070 + Magna Aqua 150,otros,ud,6300.00,21,{}
8000040545,Conducto VivAir Lite 070 + Magna Aqua 200,otros,ud,6870.00,21,{}
8000040547,Conducto VivAir Lite 085 + Magna Aqua 150,otros,ud,6990.00,21,{}
8000040548,Conducto VivAir Lite 085 + Magna Aqua 200,otros,ud,7560.00,21,{}
8000040550,Conducto VivAir Lite 100 + Magna Aqua 150,otros,ud,7740.00,21,{}
8000040539,Conducto VivAir Lite 100 + Magna Aqua 200,otros,ud,8310.00,21,{}
0020128860,"Tubo con barrera de oxígeno 15 mm x 50 m (1 rollo) 50 3,71",otros,ud,185.65,21,{}
0020300919,"Tubo con barrera de oxígeno 15 mm x 100 m (1 rollo) 100 3,69",otros,ud,368.65,21,{}
0020128861,"Tubo con barrera de oxígeno 22 mm x 25 m (1 rollo) 25 6,38",otros,ud,159.40,21,{}
0020300920,"Tubo con barrera de oxígeno 22 mm x 50 m (1 rollo) 50 6,33",otros,ud,316.70,21,{}
0020128862,"Tubo con barrera de oxígeno 28 mm x 25 m (1 rollo) 25 9,33",otros,ud,233.25,21,{}
0020300921,"Tubo con barrera de oxígeno 15 mm x 3 m en barra (bolsa 10 uds) - 30 m 30 3,79",otros,ud,113.75,21,{}
0020300922,"Tubo con barrera de oxígeno 15 mm x 6 m en barra (bolsa 40 uds) - 240 m 240 3,74",otros,ud,897.45,21,{}
0020300923,"Tubo con barrera de oxígeno 22 mm x 3 m en barra (bolsa 10 uds) - 30 m 30 6,44",otros,ud,193.20,21,{}
0020300924,"Tubo con barrera de oxígeno 22 mm x 6 m en barra (bolsa 20 uds) - 120 m 120 6,41",otros,ud,769.70,21,{}
0020300925,"Tubo con barrera de oxígeno 28 mm x 3 m en barra (bolsa 10 uds) - 30 m 30 11,30",otros,ud,338.90,21,{}
0020300926,"Tubo con barrera de oxígeno 28 mm x 6 m en barra (bolsa 12 uds) - 72 m 72 9,38",otros,ud,675.45,21,{}
0020128857,"Abrazadera 15 mm (bolsa 50 uds) 50 0,58",otros,ud,29.10,21,{}
0020128885,"Abrazadera 22 mm (bolsa 50 uds) 50 0,95",otros,ud,47.60,21,{}
0020128850,"Casquillo 15 mm (bolsa 50 uds) 50 0,48",otros,ud,23.75,21,{}
0020128851,"Casquillo 22 mm (bolsa 50 uds) 50 0,69",otros,ud,34.40,21,{}
0020128853,"Casquillo 28 mm (bolsa 20 uds) 20 0,96",otros,ud,19.10,21,{}
0020128888,"Manguito de unión 15 mm (bolsa 10 uds) 10 3,28",accesorio,ud,32.80,21,{}
0020128889,"Manguito de unión 22 mm (bolsa 10 uds) 10 4,36",accesorio,ud,43.60,21,{}
0020128891,"Manguito de unión 28 mm (bolsa 5 uds) 5 10,55",accesorio,ud,52.75,21,{}
0020128892,"Reducción macho/hembra 22x15 (bolsa 10 uds) 10 3,95",otros,ud,39.45,21,{}
0020128894,"Reducción macho/hembra 28x22 (bolsa 5 uds) 5 6,30",otros,ud,31.50,21,{}
0020128898,"Codo 90° 15 mm (bolsa 10 uds) 10 4,17",otros,ud,41.70,21,{}
0020128899,"Codo 90° 22 mm (bolsa 10 uds) 10 5,40",otros,ud,54.00,21,{}
0020128991,"Codo 90° 28 mm (bolsa 5 uds) 5 10,80",otros,ud,54.00,21,{}
0020128900,"Codo 90° macho/hembra 15 mm (bolsa 5 uds) 5 3,62",otros,ud,18.10,21,{}
0020128901,"Codo 90° macho/hembra 22 mm (bolsa 5 uds) 5 5,34",otros,ud,26.70,21,{}
0020128902,"Codo 135° macho/hembra 15 mm (bolsa 5 uds) 5 5,32",otros,ud,26.60,21,{}
0020128903,"Codo 135° macho/hembra 22 mm (bolsa 5 uds) 5 7,16",otros,ud,35.80,21,{}
0020128904,"Te igual 15 mm (bolsa 10 uds) 10 6,23",otros,ud,62.30,21,{}
0020128905,"Te igual 22 mm (bolsa 10 uds) 10 7,89",otros,ud,78.85,21,{}
0020128907,"Te igual 28 mm (bolsa 5 uds) 5 17,36",otros,ud,86.80,21,{}
0020128908,"Te reducida en el extremo 22x22x15 (bolsa 5 uds) 5 10,87",otros,ud,54.35,21,{}
0020128910,"Te reducida en el extremo 28x28x22 (bolsa 5 uds) HASTA FIN DE EXISTENCIAS 5 15,91",otros,ud,79.55,21,{}
0020128911,"Te reducida en el centro 22x15x22 (bolsa 5 uds) 5 10,87",otros,ud,54.35,21,{}
0020128989,"Te reducida en el centro 28x15x28 (bolsa 5 uds) HASTA FIN DE EXISTENCIAS 5 13,70",otros,ud,68.50,21,{}
0020128992,"Te reducida en el centro 28x22x28 (bolsa 5 uds) 5 14,93",otros,ud,74.65,21,{}
0020128913,"Te reducida en el centro y en un extremo 22x15x15 (bolsa 5 uds) 5 10,87",otros,ud,54.35,21,{}
0020128914,"Te reducida en el centro y en un extremo 28x22x22 (bolsa 5 uds) 5 15,34",otros,ud,76.70,21,{}
0020128915,"Te reducida en ambos extremos 15x22x15 (bolsa 5 uds) 5 9,56",otros,ud,47.80,21,{}
0020128917,"Te reducida en el centro macho/hembra 22x15x22 (bolsa 5 uds) 5 9,74",otros,ud,48.70,21,{}
0020128918,"Hand-Titan rosca en plástico hembra 15X1/2'' (bolsa 5 uds) 5 4,30",otros,ud,21.50,21,{}
0020128919,"Hand-Titan rosca en plástico hembra 15x3/4'' (bolsa 5 uds) 5 7,72",otros,ud,38.60,21,{}
0020128920,"Hand-Titan rosca en plástico hembra 22x3/4'' (bolsa 5 uds) 5 8,78",otros,ud,43.90,21,{}
0020128921,"Codo placa rosca en plástico hembra 15x1/2'' (bolsa 5 uds) 5 8,71",otros,ud,43.55,21,{}
0020128922,"Codo placa rosca en plástico hembra 22x3/4'' (bolsa 5 uds) 5 9,32",otros,ud,46.60,21,{}
0020128923,"Te con rosca central en metal hembra 15x1/2''x15 (bolsa 5 uds) 5 20,96",otros,ud,104.80,21,{}
0020128924,"Te con rosca central en metal hembra 22x1/2''x22 (bolsa 5 uds) 5 34,56",otros,ud,172.80,21,{}
0020128925,"Te con rosca central en metal hembra 22x3/4''x22 (bolsa 5 uds) 5 35,85",otros,ud,179.25,21,{}
0020128926,"Codo con rosca central en metal hembra 15x1/2'' (bolsa 5 uds) 5 13,64",otros,ud,68.20,21,{}
0020128927,"Codo con rosca central en metal hembra 22x1/2'' (bolsa 5 uds) 5 23,52",otros,ud,117.60,21,{}
0020128928,"Codo con rosca central en metal hembra 22x3/4'' (bolsa 5 uds) 5 21,36",otros,ud,106.80,21,{}
0020128930,"Codo placa con rosca en metal hembra 15x1/2'' (bolsa 5 uds) 5 15,43",otros,ud,77.15,21,{}
0020128932,"Codo extraíble con rosca en metal hembra 15x1/2'' (bolsa 2 uds) 2 25,65",otros,ud,51.30,21,{}
0020128933,"Manguito en metal macho con rosca hembra 15x1/2'' (bolsa 10 uds) 10 6,16",accesorio,ud,61.60,21,{}
0020128934,"Manguito en metal macho con rosca hembra 22x3/4'' (bolsa 10 uds) 10 9,36",accesorio,ud,93.60,21,{}
0020128937,"Manguito en metal macho con rosca macho 15x1/2'' (bolsa 10 uds) 10 6,16",accesorio,ud,61.60,21,{}
0020128938,"Manguito en metal macho con rosca macho 22x3/4'' (bolsa 10 uds) 10 9,86",accesorio,ud,98.55,21,{}
0020128940,"Manguito en metal macho con rosca macho 28x1'' (bolsa 5 uds) 5 34,51",accesorio,ud,172.55,21,{}
0020128941,"Manguito en metal hembra con rosca hembra 15x1/2'' (bolsa 10 uds) 10 9,36",accesorio,ud,93.60,21,{}
0020128942,"Manguito en metal hembra con rosca hembra 22x3/4'' (bolsa 10 uds) 10 12,85",accesorio,ud,128.50,21,{}
0020128944,"Manguito en metal hembra con rosca hembra 28x1'' (bolsa 5 uds) 5 22,54",accesorio,ud,112.70,21,{}
0020128945,"Manguito en metal hembra con rosca macho 15x1/2'' (bolsa 10 uds) 10 8,14",accesorio,ud,81.35,21,{}
0020128946,"Manguito en metal hembra con rosca macho 22x3/4'' (bolsa 10 uds) 10 13,16",accesorio,ud,131.60,21,{}
0020128948,"Manguito en metal hembra con rosca macho 28x1'' (bolsa 5 uds) 5 21,12",accesorio,ud,105.60,21,{}
0020128949,"Llave de asiento empotrable 15 mm (bolsa 2 uds) 2 48,20",otros,ud,96.40,21,{}
0020128950,"Llave de asiento empotrable 22 mm (bolsa 2 uds) 2 63,15",otros,ud,126.30,21,{}
0020128953,"Llave de asiento empotrable con regulación oculta 22 mm (bolsa 2 uds) 2 56,70",otros,ud,113.40,21,{}
0020128954,"Llave esfera con maneta 15 mm (bolsa 2 uds) 2 44,60",otros,ud,89.20,21,{}
0020128955,"Llave esfera con maneta 22 mm (bolsa 2 uds) 2 61,60",otros,ud,123.20,21,{}
0020128958,"Llave esfera con regulación oculta 15 mm (bolsa 2 uds) 2 45,58",otros,ud,91.15,21,{}
0020128959,"Llave esfera con regulación oculta 22 mm (bolsa 2 uds) 2 56,68",otros,ud,113.35,21,{}
0020128962,"Llave paso montante 15 mm (bolsa 5 uds) 5 33,90",otros,ud,169.50,21,{}
0020128963,"Llave paso montante 22 mm (bolsa 5 uds) 5 49,28",otros,ud,246.40,21,{}
0020206456,"Maneta con florón 1 14,80",otros,ud,14.80,21,{}
0020206457,"Pomo triangular con florón 1 14,80",otros,ud,14.80,21,{}
0020206455,"Kit prolongador válvulas de esfera (bolsa 25 uds) 25 2,53",accesorio,ud,63.15,21,{}
0020128964,"Colector PB macho/hembra dos salidas 22x15x15x22 (bolsa 5 uds) 5 13,70",otros,ud,68.50,21,{}
0020128965,"Colector PB macho/hembra tres salidas 22x15x15x15x22 (bolsa 5 uds) 5 15,76",otros,ud,78.80,21,{}
0020128966,"Colector PB dos salidas 22x15x15x22 (bolsa 5 uds) 5 14,52",otros,ud,72.60,21,{}
0020128968,"Colector PB tres salidas 22x15x15x15x22 (bolsa 5 uds) 5 18,66",otros,ud,93.30,21,{}
0020128972,"Colectores con válvulas dos salidas 15x3/4''Azul/Rojo 1 81,35",accesorio,ud,81.35,21,{}
0020128973,"Colectores con válvulas tres salidas 15x3/4''Azul/Rojo 1 108,40",accesorio,ud,108.40,21,{}
0020128974,"Colectores con válvulas cuatro salidas 15x3/4''Azul/Rojo 1 133,50",accesorio,ud,133.50,21,{}
0020128978,"Tapón 15 mm (bolsa 10 uds) 10 3,26",otros,ud,32.55,21,{}
